time,vcache,global_ctr,tag,instr_ld,instr_ld_ld,instr_ld_ldu,instr_ld_lw,instr_ld_lwu,instr_ld_lh,instr_ld_lhu,instr_ld_lb,instr_ld_lbu,instr_st,instr_sm_sd,instr_sm_sw,instr_sm_sh,instr_sm_sb,instr_tagst,instr_tagfl,instr_taglv,instr_tagla,instr_afl,instr_aflinv,instr_ainv,instr_alock,instr_aunlock,instr_atomic,instr_amoswap,instr_amoor,miss_ld,miss_st,stall_miss,stall_idle,dma_read_req,dma_write_req
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024514,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3766,7024252,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024514,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024514,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,7030206,2216951808,76,0,0,76,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024399,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,7030206,2216951808,117,0,0,117,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024358,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1314,0,1314,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024533,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,7030206,2216951808,44,0,0,44,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024431,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,7030206,2216951808,518,0,0,518,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,4160,7023341,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,7030206,2216951808,1441,0,0,1441,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023034,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,7030206,2216951808,1068,0,0,1068,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023407,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,7030206,2216951808,662,0,0,662,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023813,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,7030206,2216951808,2442,0,0,2442,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7022033,46,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,7030206,2216951808,385,0,0,385,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024130,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024514,45,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,7030206,2216951808,1126,0,0,1126,0,0,0,0,0, 1312,0,1312,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,44,3778,7023136,47,43
277141600000,tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,7030206,2216951808,1,0,0,1,0,0,0,0,0, 1302,0,1302,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,42,3426,7024622,44,42
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,7030220,2214592512,43,0,0,43,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024338,47,44
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,7030220,2214592512,257,0,0,257,0,0,0,0,0, 1368,0,1368,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3856,7023886,47,44
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,7030220,2214592512,46,0,0,46,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3692,7024265,47,44
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,7030220,2214592512,46,0,0,46,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024335,47,44
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,7030220,2214592512,457,0,0,457,0,0,0,0,0, 1346,0,1346,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7023942,47,44
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,7030220,2214592512,1279,0,0,1279,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023210,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,7030220,2214592512,270,0,0,270,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024219,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3812,7024220,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,7030220,2214592512,2561,0,0,2561,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7021968,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,7030220,2214592512,1921,0,0,1921,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7022608,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,7030220,2214592512,518,0,0,518,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024011,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3766,7024266,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,7030220,2214592512,76,0,0,76,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024413,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,7030220,2214592512,117,0,0,117,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024372,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1314,0,1314,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024547,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,7030220,2214592512,44,0,0,44,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024445,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,7030220,2214592512,519,0,0,519,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,4160,7023354,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,7030220,2214592512,1445,0,0,1445,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023044,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,7030220,2214592512,1073,0,0,1073,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023416,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,7030220,2214592512,667,0,0,667,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023822,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,7030220,2214592512,2443,0,0,2443,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7022046,46,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,7030220,2214592512,385,0,0,385,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024144,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024528,45,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,7030220,2214592512,1128,0,0,1128,0,0,0,0,0, 1312,0,1312,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,44,3778,7023148,47,43
277147200000,tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,7030220,2214592512,1,0,0,1,0,0,0,0,0, 1302,0,1302,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,42,3426,7024636,44,42
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,7030279,2201747456,43,0,0,43,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024397,47,44
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,7030279,2201747456,259,0,0,259,0,0,0,0,0, 1368,0,1368,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3856,7023943,47,44
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,7030279,2201747456,47,0,0,47,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3692,7024323,47,44
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,7030279,2201747456,46,0,0,46,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024394,47,44
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,7030279,2201747456,465,0,0,465,0,0,0,0,0, 1346,0,1346,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7023993,47,44
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,7030279,2201747456,1303,0,0,1303,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023245,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,7030279,2201747456,271,0,0,271,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024277,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3812,7024279,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,7030279,2201747456,2561,0,0,2561,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7022027,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,7030279,2201747456,1921,0,0,1921,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7022667,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,7030279,2201747456,518,0,0,518,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024070,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3766,7024325,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,7030279,2201747456,78,0,0,78,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024470,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,7030279,2201747456,117,0,0,117,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024431,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1314,0,1314,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024606,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,7030279,2201747456,44,0,0,44,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024504,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,7030279,2201747456,523,0,0,523,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,4160,7023409,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,7030279,2201747456,1454,0,0,1454,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023094,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,7030279,2201747456,1090,0,0,1090,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023458,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,7030279,2201747456,685,0,0,685,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023863,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,7030279,2201747456,2444,0,0,2444,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7022104,46,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,7030279,2201747456,385,0,0,385,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024203,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024587,45,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,7030279,2201747456,1134,0,0,1134,0,0,0,0,0, 1312,0,1312,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,44,3778,7023201,47,43
277170800000,tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,7030279,2201747456,1,0,0,1,0,0,0,0,0, 1302,0,1302,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,42,3426,7024695,44,42
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,7030292,3271819264,43,0,0,43,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024410,47,44
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,7030292,3271819264,260,0,0,260,0,0,0,0,0, 1368,0,1368,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3856,7023955,47,44
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,7030292,3271819264,47,0,0,47,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3692,7024336,47,44
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,7030292,3271819264,46,0,0,46,0,0,0,0,0, 1364,0,1364,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024407,47,44
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,7030292,3271819264,465,0,0,465,0,0,0,0,0, 1346,0,1346,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,45,3622,7024006,47,44
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,7030292,3271819264,1305,0,0,1305,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023256,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,7030292,3271819264,272,0,0,272,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024289,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3812,7024292,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,7030292,3271819264,2561,0,0,2561,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7022040,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,7030292,3271819264,1921,0,0,1921,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7022680,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,7030292,3271819264,518,0,0,518,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024083,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3766,7024338,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024600,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,7030292,3271819264,78,0,0,78,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024483,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,7030292,3271819264,117,0,0,117,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024444,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,7030292,3271819264,1,0,0,1,0,0,0,0,0, 1314,0,1314,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 2,43,3504,7024619,45,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,7030292,3271819264,44,0,0,44,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7024517,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,7030292,3271819264,524,0,0,524,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,4160,7023421,46,43
277176000000,tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,7030292,3271819264,1455,0,0,1455,0,0,0,0,0, 1333,0,1333,0,0, 512,384,0,0, 0,0,0,0,0, 0,0,0, 3,43,3544,7023106,46,43
